Size,StraightTimePenalty,RotationPenalty,TotalCells,DeadEndCount,JunctionCount,Degree0Count,Degree1Count,Degree2Count,Degree3Count,Degree4Count,CorridorCellCount,CornerCellCount,CorridorSegmentCount,AverageCorridorLength,LongestStraightCorridor,DeadEndChainDepthAvg,DeadEndChainDepthMax,DeadEndChainCount,DeadEndChainTotal,DeadEndRatio,GoalDirectionOpenness,GoalAlignedEdges,TotalOpenEdges,OpenEdgeDensity,AverageBranchingFactor,BranchingFactorStd,ShortestPathLength,ShortestPathTurns,ReachableCellCount,BFS_TimeSeconds,BFS_VisitedNodes,BFS_ExpandedNodes,BFS_PathLength,BFS_PathTurns,BFS_PathCost,DFS_TimeSeconds,DFS_VisitedNodes,DFS_ExpandedNodes,DFS_PathLength,DFS_PathTurns,DFS_PathCost,Astar_TimeSeconds,Astar_VisitedNodes,Astar_ExpandedNodes,Astar_PathLength,Astar_PathTurns,Astar_PathCost
10,100,150,100,12,10,0,12,78,10,0,34,44,23,1.48,3,3.42,19,12,41,0.12,0.5,99,198,0.495,1.98,0.4686,36,20,100,11.3,46,45,36,20,36,17.45,87,86,36,20,36,16.5,45,45,36,20,36
10,100,150,100,10,7,0,10,83,6,1,38,45,23,1.65,6,4.2,18,10,42,0.1,0.5,99,198,0.495,1.98,0.4468,30,15,100,4.95,33,33,30,15,30,3.9,32,31,30,15,30,7.7,33,33,30,15,30
10,100,150,100,10,8,0,10,82,8,0,31,51,19,1.63,7,5.3,27,10,53,0.1,0.5,99,198,0.495,1.98,0.4238,28,18,100,3.85,30,29,28,18,28,5.75,37,37,28,18,28,3.85,29,29,28,18,28
10,100,150,100,14,12,0,14,74,12,0,34,40,20,1.7,7,2.36,14,14,33,0.14,0.5,99,198,0.495,1.98,0.5095,80,46,100,22,100,100,80,46,80,11.9,91,86,80,46,80,24.85,97,97,80,46,80
10,100,150,100,11,9,0,11,80,9,0,28,52,21,1.33,3,2.73,8,11,30,0.11,0.5,99,198,0.495,1.98,0.4468,76,52,100,24.25,95,94,76,52,76,14.35,97,92,76,52,76,39.65,93,93,76,52,76
10,100,150,100,13,11,0,13,76,11,0,32,44,20,1.6,4,2.46,7,13,32,0.13,0.5,99,198,0.495,1.98,0.4895,54,35,100,22.25,74,73,54,35,54,11.85,76,73,54,35,54,25.1,70,70,54,35,54
10,100,150,100,14,12,0,14,74,12,0,34,40,22,1.55,3,3,11,14,42,0.14,0.5,99,198,0.495,1.98,0.5095,36,20,100,15.75,52,50,36,20,36,6.6,48,44,36,20,36,7.5,40,40,36,20,36
10,100,150,100,12,10,0,12,78,10,0,32,46,23,1.39,3,3.33,8,12,40,0.12,0.5,99,198,0.495,1.98,0.4686,32,19,100,14.25,43,42,32,19,32,18.95,90,89,32,19,32,19.1,40,40,32,19,32
10,100,150,100,10,8,0,10,82,8,0,27,55,20,1.35,3,4.9,21,10,49,0.1,0.5,99,198,0.495,1.98,0.4238,48,33,100,30.05,67,66,48,33,48,16.45,88,86,48,33,48,36.2,62,62,48,33,48
10,100,150,100,13,11,0,13,76,11,0,35,41,24,1.46,3,2.23,8,13,29,0.13,0.5,99,198,0.495,1.98,0.4895,50,29,100,14.2,64,63,50,29,50,7.45,58,54,50,29,50,20.95,61,61,50,29,50
10,100,150,100,12,9,0,12,79,8,1,40,39,22,1.82,7,3.25,13,12,39,0.12,0.5,99,198,0.495,1.98,0.4895,34,18,100,4.95,36,36,34,18,34,4.7,36,36,34,18,34,6.25,36,36,34,18,34
10,100,150,100,12,10,0,12,78,10,0,29,49,21,1.38,3,2.75,11,12,33,0.12,0.5,99,198,0.495,1.98,0.4686,52,35,100,14.5,64,63,52,35,52,8.45,60,58,52,35,52,16.85,60,60,52,35,52
10,100,150,100,12,10,0,12,78,10,0,37,41,21,1.76,4,3.67,15,12,44,0.12,0.5,99,198,0.495,1.98,0.4686,46,25,100,32.3,67,66,46,25,46,16.9,91,89,46,25,46,27.5,60,60,46,25,46
10,100,150,100,11,9,0,11,80,9,0,38,42,25,1.52,5,5,28,11,55,0.11,0.5,99,198,0.495,1.98,0.4468,52,31,100,36.3,76,74,52,31,52,9.6,66,64,52,31,52,49.1,70,70,52,31,52
10,100,150,100,13,11,0,13,76,11,0,33,43,21,1.57,3,4.15,27,13,54,0.13,0.5,99,198,0.495,1.98,0.4895,56,29,100,107.4,99,98,56,29,56,7.45,64,58,56,29,56,56.4,81,81,56,29,56
10,100,150,100,10,8,0,10,82,8,0,42,40,20,2.1,6,3.6,12,10,36,0.1,0.5,99,198,0.495,1.98,0.4238,80,41,100,31.5,100,100,80,41,80,13.65,97,94,80,41,80,29.35,98,98,80,41,80
10,100,150,100,14,12,0,14,74,12,0,28,46,20,1.4,3,2.29,5,14,32,0.14,0.5,99,198,0.495,1.98,0.5095,40,25,100,120.5,85,84,40,25,40,14,77,73,40,25,40,36.65,58,58,40,25,40
10,100,150,100,15,13,0,15,72,13,0,25,47,21,1.19,3,1.93,7,15,29,0.15,0.5,99,198,0.495,1.98,0.5288,34,24,100,7.95,41,41,34,24,34,5.45,40,38,34,24,34,11.95,40,40,34,24,34
10,100,150,100,11,8,0,11,81,7,1,27,54,21,1.29,4,4.73,28,11,52,0.11,0.5,99,198,0.495,1.98,0.4686,36,25,100,19.75,46,45,36,25,36,11.65,63,63,36,25,36,6.5,39,39,36,25,36
10,100,150,100,12,10,0,12,78,10,0,36,42,23,1.57,4,4.33,19,12,52,0.12,0.5,99,198,0.495,1.98,0.4686,22,11,100,4.3,26,25,22,11,22,11.65,57,57,22,11,22,2.9,23,23,22,11,22
10,100,150,100,11,9,0,11,80,9,0,24,56,18,1.33,3,4.55,27,11,50,0.11,0.5,99,198,0.495,1.98,0.4468,48,32,100,17.8,60,58,48,32,48,12.5,71,70,48,32,48,12.1,53,53,48,32,48
10,100,150,100,14,12,0,14,74,12,0,29,45,22,1.32,3,2.71,10,14,38,0.14,0.5,99,198,0.495,1.98,0.5095,66,44,100,43.3,96,96,66,44,66,13.35,87,84,66,44,66,41.4,86,86,66,44,66
10,100,150,100,10,8,0,10,82,8,0,32,50,23,1.39,4,3.4,16,10,34,0.1,0.5,99,198,0.495,1.98,0.4238,80,49,100,25.9,99,98,80,49,80,12.15,91,87,80,49,80,32.7,96,96,80,49,80
10,100,150,100,14,11,0,14,75,10,1,27,48,19,1.42,4,2,8,14,28,0.14,0.5,99,198,0.495,1.98,0.5288,54,36,100,38.35,74,74,54,36,54,7.85,61,57,54,36,54,42.95,72,72,54,36,54
10,100,150,100,15,13,0,15,72,13,0,23,49,18,1.28,3,3.07,20,15,46,0.15,0.5,99,198,0.495,1.98,0.5288,38,27,100,81.45,67,65,38,27,38,15.8,80,78,38,27,38,33.8,48,48,38,27,38
10,100,150,100,12,9,0,12,79,8,1,32,47,23,1.39,3,3.17,13,12,38,0.12,0.5,99,198,0.495,1.98,0.4895,26,15,100,11.05,35,34,26,15,26,19.7,89,88,26,15,26,8.5,30,30,26,15,26
10,100,150,100,11,9,0,11,80,9,0,30,50,24,1.25,3,2.27,6,11,25,0.11,0.5,99,198,0.495,1.98,0.4468,42,29,100,17.75,52,51,42,29,42,18.35,91,91,42,29,42,7.3,45,45,42,29,42
10,100,150,100,12,10,0,12,78,10,0,40,38,19,2.11,6,3.5,15,12,42,0.12,0.5,99,198,0.495,1.98,0.4686,42,21,100,95.95,80,79,42,21,42,14.55,80,79,42,21,42,65.35,61,61,42,21,42
10,100,150,100,11,9,0,11,80,9,0,36,44,25,1.44,3,4.36,14,11,48,0.11,0.5,99,198,0.495,1.98,0.4468,24,14,100,28.9,37,35,24,14,24,18.75,86,85,24,14,24,6.05,27,27,24,14,24
10,100,150,100,11,9,0,11,80,9,0,33,47,17,1.94,5,4.18,26,11,46,0.11,0.5,99,198,0.495,1.98,0.4468,44,28,100,8.4,50,49,44,28,44,19.65,99,98,44,28,44,9.25,47,47,44,28,44
10,100,150,100,12,10,0,12,78,10,0,32,46,23,1.39,3,3.75,19,12,45,0.12,0.5,99,198,0.495,1.98,0.4686,74,44,100,30.3,99,99,74,44,74,12.95,92,87,74,44,74,38.7,95,95,74,44,74
10,100,150,100,12,10,0,12,78,10,0,31,47,24,1.29,2,2.33,7,12,28,0.12,0.5,99,198,0.495,1.98,0.4686,64,43,100,63.35,94,93,64,43,64,10.55,77,72,64,43,64,62.35,88,88,64,43,64
10,100,150,100,15,13,0,15,72,13,0,25,47,17,1.47,3,2.13,11,15,32,0.15,0.5,99,198,0.495,1.98,0.5288,56,40,100,13.45,68,66,56,40,56,18.3,99,97,56,40,56,13.3,63,63,56,40,56
10,100,150,100,10,8,0,10,82,8,0,35,47,19,1.84,4,3.8,11,10,38,0.1,0.5,99,198,0.495,1.98,0.4238,36,24,100,8.65,43,43,36,24,36,6.05,43,41,36,24,36,13.05,42,42,36,24,36
10,100,150,100,12,10,0,12,78,10,0,29,49,21,1.38,4,2.67,9,12,32,0.12,0.5,99,198,0.495,1.98,0.4686,70,48,100,16.95,85,84,70,48,70,13.1,89,85,70,48,70,26,83,83,70,48,70
10,100,150,100,8,6,0,8,86,6,0,27,59,20,1.35,3,3.38,7,8,27,0.08,0.5,99,198,0.495,1.98,0.3736,34,22,100,13.75,42,42,34,22,34,4.65,37,35,34,22,34,20.25,41,41,34,22,34
10,100,150,100,10,8,0,10,82,8,0,37,45,22,1.68,6,3.8,11,10,38,0.1,0.5,99,198,0.495,1.98,0.4238,40,25,100,7.55,47,46,40,25,40,5.4,44,41,40,25,40,8.3,43,43,40,25,40
10,100,150,100,11,9,0,11,80,9,0,43,37,19,2.26,8,5.18,24,11,57,0.11,0.5,99,198,0.495,1.98,0.4468,60,28,100,61.8,94,94,60,28,60,8.45,68,65,60,28,60,45.75,87,87,60,28,60
10,100,150,100,11,9,0,11,80,9,0,41,39,26,1.58,4,3.91,13,11,43,0.11,0.5,99,198,0.495,1.98,0.4468,62,32,100,50.85,95,93,62,32,62,11.45,80,76,62,32,62,49.25,86,86,62,32,62
10,100,150,100,13,11,0,13,76,11,0,29,47,15,1.93,7,2.69,8,13,35,0.13,0.5,99,198,0.495,1.98,0.4895,44,26,100,39.3,66,65,44,26,44,6.4,49,47,44,26,44,25.95,52,52,44,26,44
10,100,150,100,15,12,0,15,73,11,1,32,41,21,1.52,3,3.27,18,15,49,0.15,0.5,99,198,0.495,1.98,0.5474,70,42,100,45.6,100,99,70,42,70,15.25,99,94,70,42,70,36.8,90,90,70,42,70
10,100,150,100,8,6,0,8,86,6,0,34,52,24,1.42,5,6.5,20,8,52,0.08,0.5,99,198,0.495,1.98,0.3736,42,22,100,21.4,56,54,42,22,42,17.4,88,87,42,22,42,7.9,47,47,42,22,42
10,100,150,100,11,9,0,11,80,9,0,32,48,18,1.78,5,4.09,15,11,45,0.11,0.5,99,198,0.495,1.98,0.4468,44,26,100,38.05,63,62,44,26,44,9.35,61,59,44,26,44,63.2,59,59,44,26,44
10,100,150,100,11,9,0,11,80,9,0,32,48,20,1.6,3,3.55,17,11,39,0.11,0.5,99,198,0.495,1.98,0.4468,34,25,100,23.85,49,48,34,25,34,19.05,91,90,34,25,34,26.9,43,43,34,25,34
10,100,150,100,12,10,0,12,78,10,0,38,40,26,1.46,3,3.33,14,12,40,0.12,0.5,99,198,0.495,1.98,0.4686,54,27,100,22.15,73,71,54,27,54,11.8,76,74,54,27,54,28.1,67,67,54,27,54
10,100,150,100,11,9,0,11,80,9,0,33,47,19,1.74,6,3.64,12,11,40,0.11,0.5,99,198,0.495,1.98,0.4468,74,49,100,31.85,97,97,74,49,74,12.5,90,85,74,49,74,38.4,94,94,74,49,74
10,100,150,100,13,11,0,13,76,11,0,31,45,19,1.63,4,3.23,16,13,42,0.13,0.5,99,198,0.495,1.98,0.4895,24,18,100,19.4,35,33,24,18,24,19.3,86,85,24,18,24,5.85,27,27,24,18,24
10,100,150,100,11,9,0,11,80,9,0,32,48,21,1.52,7,2.55,5,11,28,0.11,0.5,99,198,0.495,1.98,0.4468,40,24,100,20.9,53,52,40,24,40,6.85,47,46,40,24,40,12.65,47,47,40,24,40
10,100,150,100,8,6,0,8,86,6,0,41,45,26,1.58,4,6.38,30,8,51,0.08,0.5,99,198,0.495,1.98,0.3736,42,23,100,35,55,55,42,23,42,5.5,45,43,42,23,42,11.3,47,47,42,23,42
10,100,150,100,9,7,0,9,84,7,0,44,40,23,1.91,6,5.67,18,9,51,0.09,0.5,99,198,0.495,1.98,0.3995,58,30,100,78.4,95,94,58,30,58,8.75,67,65,58,30,58,57.45,74,74,58,30,58
10,100,150,100,13,11,0,13,76,11,0,31,45,19,1.63,6,3.23,18,13,42,0.13,0.5,99,198,0.495,1.98,0.4895,56,31,100,45.2,83,82,56,31,56,12.9,78,77,56,31,56,37.1,72,72,56,31,56
10,100,150,100,15,13,0,15,72,13,0,31,41,24,1.29,3,2.67,10,15,40,0.15,0.5,99,198,0.495,1.98,0.5288,32,22,100,22.25,47,45,32,22,32,17.1,84,83,32,22,32,8.05,36,36,32,22,32
10,100,150,100,13,11,0,13,76,11,0,33,43,20,1.65,6,3.69,19,13,48,0.13,0.5,99,198,0.495,1.98,0.4895,60,37,100,23.25,80,79,60,37,60,10.05,73,69,60,37,60,31.55,77,77,60,37,60
10,100,150,100,13,11,0,13,76,11,0,30,46,22,1.36,3,3,18,13,39,0.13,0.5,99,198,0.495,1.98,0.4895,56,39,100,10.3,64,63,56,39,56,18.15,100,98,56,39,56,14.15,63,63,56,39,56
10,100,150,100,11,9,0,11,80,9,0,31,49,21,1.48,5,3,11,11,33,0.11,0.5,99,198,0.495,1.98,0.4468,64,38,100,70.9,94,94,64,38,64,12.8,85,81,64,38,64,68.95,85,85,64,38,64
10,100,150,100,11,9,0,11,80,9,0,33,47,21,1.57,3,4.82,26,11,53,0.11,0.5,99,198,0.495,1.98,0.4468,46,28,100,19.5,60,58,46,28,46,13.6,77,75,46,28,46,14.25,52,52,46,28,46
10,100,150,100,11,9,0,11,80,9,0,28,52,18,1.56,3,2.73,9,11,30,0.11,0.5,99,198,0.495,1.98,0.4468,52,37,100,47.6,80,78,52,37,52,15.85,90,87,52,37,52,34.55,66,66,52,37,52
10,100,150,100,13,11,0,13,76,11,0,36,40,25,1.44,5,3.38,12,13,44,0.13,0.5,99,198,0.495,1.98,0.4895,46,27,100,9.3,55,54,46,27,46,6.45,52,48,46,27,46,11.1,51,51,46,27,46
10,100,150,100,11,9,0,11,80,9,0,30,50,18,1.67,4,4,22,11,44,0.11,0.5,99,198,0.495,1.98,0.4468,34,21,100,30.15,47,47,34,21,34,4.6,36,35,34,21,34,11.6,40,40,34,21,34
10,100,150,100,11,9,0,11,80,9,0,36,44,23,1.57,5,4.27,20,11,47,0.11,0.5,99,198,0.495,1.98,0.4468,38,22,100,17.45,49,48,38,22,38,19,94,92,38,22,38,22.65,45,45,38,22,38
10,100,150,100,12,10,0,12,78,10,0,33,45,21,1.57,4,3.67,12,12,44,0.12,0.5,99,198,0.495,1.98,0.4686,46,29,100,49.3,75,73,46,29,46,9.95,63,61,46,29,46,51.45,66,66,46,29,46
10,100,150,100,10,8,0,10,82,8,0,28,54,19,1.47,4,4,18,10,40,0.1,0.5,99,198,0.495,1.98,0.4238,32,22,100,14.8,42,41,32,22,32,5.8,39,38,32,22,32,17.65,38,38,32,22,32
10,100,150,100,16,14,0,16,70,14,0,26,44,21,1.24,3,1.94,6,16,31,0.16,0.5,99,198,0.495,1.98,0.5474,40,27,100,20.75,57,54,40,27,40,15.9,82,81,40,27,40,10.5,44,44,40,27,40
10,100,150,100,13,11,0,13,76,11,0,25,51,18,1.39,4,2.62,12,13,34,0.13,0.5,99,198,0.495,1.98,0.4895,42,31,100,24.25,56,53,42,31,42,8.05,52,51,42,31,42,11,47,47,42,31,42
10,100,150,100,11,8,0,11,81,7,1,35,46,21,1.67,5,3,8,11,33,0.11,0.5,99,198,0.495,1.98,0.4686,30,16,100,10.7,38,38,30,16,30,4.6,35,34,30,16,30,19.85,38,38,30,16,30
10,100,150,100,11,9,0,11,80,9,0,41,39,24,1.71,6,3.64,14,11,40,0.11,0.5,99,198,0.495,1.98,0.4468,54,31,100,25.6,72,70,54,31,54,9.45,67,64,54,31,54,34.45,64,64,54,31,54
10,100,150,100,10,8,0,10,82,8,0,38,44,22,1.73,4,5.4,26,10,54,0.1,0.5,99,198,0.495,1.98,0.4238,62,35,100,80,100,100,62,35,62,13.9,88,86,62,35,62,78.9,93,93,62,35,62
10,100,150,100,13,11,0,13,76,11,0,33,43,21,1.57,4,3.31,22,13,43,0.13,0.5,99,198,0.495,1.98,0.4895,30,16,100,20.5,47,45,30,16,30,14.5,72,71,30,16,30,6.85,34,34,30,16,30
10,100,150,100,11,9,0,11,80,9,0,33,47,25,1.32,3,4.45,14,11,49,0.11,0.5,99,198,0.495,1.98,0.4468,38,23,100,22.9,54,53,38,23,38,6.25,45,43,38,23,38,36.35,51,51,38,23,38
10,100,150,100,10,8,0,10,82,8,0,38,44,28,1.36,3,4,10,10,40,0.1,0.5,99,198,0.495,1.98,0.4238,66,36,100,44.6,96,94,66,36,66,10.85,79,76,66,36,66,26.9,84,84,66,36,66
10,100,150,100,11,9,0,11,80,9,0,37,43,29,1.28,4,3.82,13,11,42,0.11,0.5,99,198,0.495,1.98,0.4468,38,21,100,15.9,51,49,38,21,38,20,98,97,38,21,38,11.9,44,44,38,21,38
10,100,150,100,11,9,0,11,80,9,0,33,47,19,1.74,4,4,15,11,44,0.11,0.5,99,198,0.495,1.98,0.4468,20,10,100,7.15,26,25,20,10,20,9.3,47,47,20,10,20,2.65,21,21,20,10,20
10,100,150,100,12,10,0,12,78,10,0,36,42,24,1.5,5,3.58,15,12,43,0.12,0.5,99,198,0.495,1.98,0.4686,58,33,100,49.75,88,87,58,33,58,9.05,70,65,58,33,58,61.9,81,81,58,33,58
10,100,150,100,12,10,0,12,78,10,0,33,45,23,1.43,4,4.67,28,12,56,0.12,0.5,99,198,0.495,1.98,0.4686,48,28,100,10.5,58,57,48,28,48,7.1,55,52,48,28,48,18.6,56,56,48,28,48
10,100,150,100,11,9,0,11,80,9,0,29,51,19,1.53,4,3.36,12,11,37,0.11,0.5,99,198,0.495,1.98,0.4468,30,15,100,25.85,45,45,30,15,30,4.95,36,35,30,15,30,24.1,38,38,30,15,30
10,100,150,100,9,7,0,9,84,7,0,40,44,23,1.74,4,5.89,14,9,53,0.09,0.5,99,198,0.495,1.98,0.3995,40,18,100,36.6,62,61,40,18,40,5.6,45,43,40,18,40,38.5,54,54,40,18,40
10,100,150,100,13,11,0,13,76,11,0,33,43,23,1.43,3,2.46,8,13,32,0.13,0.5,99,198,0.495,1.98,0.4895,60,39,100,61.45,95,93,60,39,60,14.7,91,87,60,39,60,53.7,87,87,60,39,60
10,100,150,100,11,9,0,11,80,9,0,32,48,24,1.33,5,3.91,11,11,43,0.11,0.5,99,198,0.495,1.98,0.4468,42,27,100,25.3,57,56,42,27,42,9.3,57,56,42,27,42,28,52,52,42,27,42
10,100,150,100,9,7,0,9,84,7,0,31,53,21,1.48,3,4.67,12,9,42,0.09,0.5,99,198,0.495,1.98,0.3995,50,32,100,61.2,81,79,50,32,50,15.45,85,83,50,32,50,45.3,69,69,50,32,50
10,100,150,100,13,11,0,13,76,11,0,27,49,22,1.23,3,3.38,13,13,44,0.13,0.5,99,198,0.495,1.98,0.4895,58,40,100,81.3,86,85,58,40,58,9.65,70,66,58,40,58,20.85,69,69,58,40,58
10,100,150,100,13,10,0,13,77,9,1,27,50,18,1.5,4,2.62,8,13,34,0.13,0.5,99,198,0.495,1.98,0.5095,50,31,100,45.7,71,70,50,31,50,19.35,98,98,50,31,50,20.7,58,58,50,31,50
10,100,150,100,14,12,0,14,74,12,0,32,42,19,1.68,5,3.29,26,14,46,0.14,0.5,99,198,0.495,1.98,0.5095,48,30,100,68.6,76,74,48,30,48,12.3,74,72,48,30,48,34.5,68,68,48,30,48
10,100,150,100,13,11,0,13,76,11,0,30,46,22,1.36,4,3.31,13,13,43,0.13,0.5,99,198,0.495,1.98,0.4895,32,18,100,6.4,38,37,32,18,32,20.75,96,95,32,18,32,6.15,35,35,32,18,32
10,100,150,100,14,12,0,14,74,12,0,37,37,24,1.54,3,3.71,20,14,52,0.14,0.5,99,198,0.495,1.98,0.5095,34,18,100,54.85,59,58,34,18,34,5.4,41,39,34,18,34,7.9,38,38,34,18,34
10,100,150,100,11,9,0,11,80,9,0,35,45,23,1.52,5,3.73,9,11,41,0.11,0.5,99,198,0.495,1.98,0.4468,42,23,100,13.15,52,52,42,23,42,6.75,49,48,42,23,42,21.35,51,51,42,23,42
10,100,150,100,14,12,0,14,74,12,0,31,43,22,1.41,4,2.21,12,14,31,0.14,0.5,99,198,0.495,1.98,0.5095,62,40,100,13.55,74,73,62,40,62,16.15,97,94,62,40,62,20.65,73,73,62,40,62
10,100,150,100,12,10,0,12,78,10,0,38,40,23,1.65,4,3.75,20,12,45,0.12,0.5,99,198,0.495,1.98,0.4686,22,9,100,3.75,26,25,22,9,22,2.8,24,23,22,9,22,2.8,23,23,22,9,22
10,100,150,100,11,9,0,11,80,9,0,32,48,20,1.6,4,4.73,28,11,52,0.11,0.5,99,198,0.495,1.98,0.4468,46,26,100,81.65,73,72,46,26,46,11.2,67,66,46,26,46,35.15,57,57,46,26,46
10,100,150,100,13,11,0,13,76,11,0,30,46,18,1.67,4,2.62,9,13,34,0.13,0.5,99,198,0.495,1.98,0.4895,68,47,100,33.55,92,91,68,47,68,11.65,82,78,68,47,68,19.4,79,79,68,47,68
10,100,150,100,14,12,0,14,74,12,0,30,44,21,1.43,3,3.29,14,14,46,0.14,0.5,99,198,0.495,1.98,0.5095,50,26,100,26.6,73,72,50,26,50,8.4,63,59,50,26,50,22,63,63,50,26,50
10,100,150,100,11,9,0,11,80,9,0,35,45,23,1.52,3,4.82,19,11,53,0.11,0.5,99,198,0.495,1.98,0.4468,28,18,100,26.05,44,41,28,18,28,17.8,84,83,28,18,28,6.25,31,31,28,18,28
10,100,150,100,17,15,0,17,68,15,0,24,44,20,1.2,2,2.12,10,17,36,0.17,0.5,99,198,0.495,1.98,0.5653,38,26,100,12.3,50,49,38,26,38,8.6,53,52,38,26,38,15.2,46,46,38,26,38
10,100,150,100,14,12,0,14,74,12,0,30,44,20,1.5,4,2.21,8,14,31,0.14,0.5,99,198,0.495,1.98,0.5095,72,47,100,29.05,98,95,72,47,72,11.8,88,82,72,47,72,17.9,84,84,72,47,72
10,100,150,100,12,10,0,12,78,10,0,29,49,20,1.45,4,2.5,5,12,30,0.12,0.5,99,198,0.495,1.98,0.4686,60,41,100,31.8,85,82,60,41,60,10.9,75,72,60,41,60,27.45,71,71,60,41,60
10,100,150,100,14,12,0,14,74,12,0,31,43,19,1.63,4,2.71,15,14,38,0.14,0.5,99,198,0.495,1.98,0.5095,34,18,100,38.8,59,58,34,18,34,16.8,85,82,34,18,34,40,50,50,34,18,34
10,100,150,100,13,11,0,13,76,11,0,23,53,17,1.35,3,2.85,5,13,37,0.13,0.5,99,198,0.495,1.98,0.4895,28,22,100,9.75,37,37,28,22,28,5.25,36,34,28,22,28,11.55,34,34,28,22,28
10,100,150,100,9,7,0,9,84,7,0,36,48,25,1.44,4,4,12,9,36,0.09,0.5,99,198,0.495,1.98,0.3995,24,12,100,29.8,38,37,24,12,24,19,86,85,24,12,24,7.95,28,28,24,12,24
10,100,150,100,12,9,0,12,79,8,1,34,45,20,1.7,4,3.33,22,12,40,0.12,0.5,99,198,0.495,1.98,0.4895,46,28,100,20.05,59,56,46,28,46,17.05,91,89,46,28,46,7.75,49,49,46,28,46
